"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.107039050244459,0.112469969009187,0.108035426095739,0.105575837897545,0.10582256580321,0.102955854669114,0.102118513586064,0.107146495098996,0.10747394289353,0.0979940301015783,0.090454196143207,0.0910021324272909,0.0918320034455327,0.0915814394213385,0.0958470134093288,0.0982139342188148,0.089211449439744,0.0767253618215269,0.0721796060114312,0.071038272369621
"2",0.103107961886827,0.105818797350076,0.107290030929248,0.105997500494408,0.0983455325219539,0.09414905375278,0.100357687251122,0.105872127940943,0.102113903927083,0.096763233478415,0.0943632093449681,0.0897359481030208,0.0864682025858314,0.0931692437387196,0.10218021808603,0.0997685837252491,0.0894541519497899,0.0810345292177456,0.0725681074014752,0.0635934586236519
"3",0.0932096081791919,0.100034668743078,0.103943790495384,0.0981848454898466,0.0919998437844203,0.0943872773161997,0.097650645481206,0.0955978139821504,0.095037072049896,0.096922277558205,0.0930378609200588,0.0869522638734432,0.0899278587071786,0.0976977981709931,0.0983892795383614,0.0940423340537044,0.0902183273916373,0.0814159075923625,0.0672770595451926,0.0608416358258278
"4",0.0885459302052743,0.0935116407241546,0.0907549445043179,0.0879460229485131,0.0919001680791828,0.0941098158785551,0.0898255749045962,0.0880417098829453,0.0908067757875105,0.0894994740137731,0.0861433323861984,0.090143015406003,0.0966968759502747,0.0955969950685385,0.0911848005816974,0.0896632317708245,0.0841316177761598,0.0719874471046608,0.0644798841552056,0.0650938880645257
"5",0.0861209635601611,0.0815944465448756,0.0779867658593624,0.0830615008334505,0.0878004360873494,0.0860623011645011,0.0852415203735301,0.0867148256094665,0.0830895858087777,0.0785715921072013,0.0835915861318029,0.0926080448801256,0.0939785478782167,0.0908450347442474,0.0889854817262529,0.0823619461376266,0.0699163320057994,0.0633626919060479,0.0649974514813316,0.0638016849527617
"6",0.0777676248315451,0.0734655464562067,0.0753522049712024,0.0771648064254955,0.0755727946402969,0.0781709365271019,0.0836564239242601,0.08163014617201,0.0753164020764507,0.0765357838520124,0.0826013342371038,0.0844451486947155,0.0853350923662061,0.0883260164438503,0.0842138231722115,0.0709009281658397,0.0614021543391201,0.0603383456396099,0.0585967803678877,0.0554318124372945
"7",0.0700002100314281,0.074810354219376,0.0745867286664628,0.0680480938124641,0.0669092070922451,0.0726895485820731,0.0747697184323475,0.0733000810235403,0.0761750073717088,0.0791753235703958,0.075740209118134,0.0735458403015266,0.0782602551157439,0.0798306486582183,0.0726870567060087,0.0658949933215757,0.0624020455959866,0.0552685666746182,0.0479940262152677,0.0501122781349406
"8",0.0687581165958293,0.0743685190948839,0.0696805645033751,0.0651858417376624,0.0649009909503256,0.0628766574942125,0.0624622556278819,0.0704249024960158,0.0782005175041692,0.0755005383934773,0.0695796563513811,0.0690532751970823,0.0682905708175296,0.0644055402839394,0.0648338711193981,0.0675796629730599,0.0615329496246865,0.0498480722581581,0.045273631598889,0.0468118587157192
"9",0.0660216476857929,0.0669937638791073,0.067290203326053,0.0670659402103266,0.0602678684433126,0.0539060181702294,0.0589546668983463,0.0686012486955745,0.0709669274538305,0.0693958572910824,0.0690446990177896,0.0643633344566006,0.0562606837273033,0.0562955267659922,0.0635298348786213,0.0642997759955722,0.0573432047710481,0.0519412044606274,0.047334206769208,0.040401111190397
"10",0.0600330583961309,0.0627048040745827,0.0663260007488266,0.061815907679157,0.0543590088336947,0.0553116701267745,0.0604367166000608,0.0611238081428874,0.0619430249052229,0.0660259485256725,0.0645061116899975,0.0564729055536165,0.0541575285399663,0.0591502871063263,0.0605537726967515,0.0577437397852711,0.0573622477297321,0.0547656846042962,0.0450510578748015,0.0388335420512785
